Date,Open,High,Low,Close,Adj Close,Volume
1/11/2006,4.835,4.92,4.78625,4.8975,3.297487,16179200
1/12/2006,4.86875,4.89125,4.7725,4.8175,3.243624,9652800
1/13/2006,4.79,4.89625,4.78625,4.7925,3.226792,8151200
1/17/2006,4.75,4.7975,4.72,4.78375,3.220899,5452000
1/18/2006,4.7175,4.8175,4.7125,4.7575,3.203225,9820000
1/19/2006,4.75,4.85375,4.74375,4.83625,3.256248,7996800
1/20/2006,4.84375,4.8625,4.7475,4.765,3.208275,6880800
1/23/2006,4.75,4.79375,4.69375,4.7625,3.206592,6049600
1/24/2006,4.75,4.81375,4.735,4.7625,3.206592,4924800
1/25/2006,4.76875,4.81125,4.73875,4.78875,3.224265,5652800
1/26/2006,4.80625,4.85875,4.78875,4.84,3.258773,6236000
1/27/2006,4.84125,5.1375,4.8325,4.8925,3.294122,14284800
1/30/2006,4.8875,4.9775,4.86875,4.94375,3.328628,6882400
1/31/2006,4.95,5.0525,4.9125,5.03875,3.392591,10189600
2/1/2006,5.03875,5.2875,5.03875,5.27375,3.550816,22532800
2/2/2006,5.2625,5.2625,5.13125,5.2575,3.539876,14772800
2/3/2006,5.28125,5.44625,5.23125,5.32125,3.582798,13072000
2/6/2006,5.32125,5.395,5.275,5.3875,3.627405,8327200
2/7/2006,5.3875,5.41,5.22375,5.23625,3.525568,8088800
2/8/2006,5.23625,5.2375,5.0125,5.21875,3.513785,6632800
2/9/2006,5.21875,5.2925,5.04875,5.0575,3.405216,7375200
2/10/2006,5.04625,5.08125,4.98125,5.06,3.406899,6680000
2/13/2006,5.06,5.1325,4.98875,5.02375,3.382491,3857600
2/14/2006,5.05625,5.06625,4.9475,5.06625,3.411107,5366400
2/15/2006,5.06625,5.1975,5.03375,5.07875,3.419523,7472800
2/16/2006,5.18,5.24125,5.02125,5.2125,3.509577,7809600
2/17/2006,5.23125,5.23125,5.125,5.14375,3.463288,5732000
2/21/2006,5.125,5.14875,5.02625,5.06375,3.409424,4985600
2/22/2006,5.06375,5.24375,5.02625,5.13,3.45403,4616800
2/23/2006,5.1125,5.1175,4.995,4.995,3.363134,5284800
2/24/2006,4.96875,5.03875,4.9075,5.00625,3.370709,3040800
2/27/2006,5,5.0725,4.99125,5.03,3.3867,4370400
2/28/2006,5.03,5.03625,4.94375,5.00375,3.369025,5433600
3/1/2006,5.005,5.135,5.005,5.1225,3.44898,5396000
3/2/2006,5.075,5.14,5.01625,5.0375,3.391749,5779200
3/3/2006,5,5.15875,5,5.125,3.450662,4959200
3/6/2006,5.03,5.2,5.03,5.09875,3.432989,4565600
3/7/2006,5.09875,5.09875,4.9475,4.9925,3.361451,5328800
3/8/2006,4.975,4.975,4.79875,4.84375,3.261298,6636800
3/9/2006,4.8625,4.91,4.76375,4.78125,3.219216,4141600
3/10/2006,4.75625,4.8825,4.6575,4.85,3.265506,5876800
3/13/2006,4.85,4.975,4.85,4.89,3.292438,6683200
3/14/2006,4.89,5.1175,4.87625,5.055,3.403531,10702400
3/15/2006,5.05625,5.185,4.96,4.97375,3.348826,9444000
3/16/2006,4.98625,5.115,4.98,5.0125,3.374917,3470400
3/17/2006,5.0625,5.175,5.01625,5.1375,3.459079,8017600
3/20/2006,5.11875,5.215,5.065,5.175,3.484329,5472000
3/21/2006,5.53125,5.7475,5.52625,5.625,3.787314,34934400
3/22/2006,5.5,5.70375,5.49875,5.68,3.824344,9578400
3/23/2006,5.61875,5.7625,5.61875,5.6475,3.802463,9898400
3/24/2006,5.64875,5.8925,5.62,5.85125,3.939647,8592800
3/27/2006,5.825,5.99125,5.805,5.86,3.945539,8910400
3/28/2006,5.91625,5.96125,5.78375,5.79375,3.900931,8101600
3/29/2006,5.7925,5.9725,5.7925,5.875,3.955638,5836000
3/30/2006,5.87625,5.97,5.855,5.875,3.955638,7541600
3/31/2006,5.9,5.9375,5.85125,5.8925,3.96742,7366400
4/3/2006,5.8925,6.0375,5.77875,5.8075,3.91019,7973600
4/4/2006,5.8075,6.005,5.78875,6.005,4.043168,7552800
4/5/2006,6.005,6.17125,5.99625,6.08375,4.09619,10348800
4/6/2006,6.07125,6.145,6.035,6.12375,4.123122,4656800
4/7/2006,6.13125,6.1825,6.07375,6.12125,4.121439,4709600
4/10/2006,6.12375,6.21,6.0775,6.0825,4.095347,8205600
4/11/2006,5.875,5.90625,5.84375,5.8725,3.953955,15877600
4/12/2006,5.8775,5.91875,5.85875,5.88875,3.964896,6859200
4/13/2006,5.8775,5.90125,5.855,5.8575,3.943856,5961600
4/17/2006,5.85,5.85125,5.75,5.825,3.921975,6667200
4/18/2006,5.85,5.86875,5.7425,5.8475,3.937122,7016800
4/19/2006,5.875,5.895,5.8125,5.88375,3.961529,3589600
4/20/2006,5.87625,5.9875,5.845,5.94,3.999402,4015200
4/21/2006,5.9525,5.9525,5.7975,5.87375,3.954797,4872800
4/24/2006,5.85625,5.875,5.78125,5.845,3.935439,8646400
4/25/2006,5.875,5.90125,5.81625,5.85,3.938807,4122400
4/26/2006,5.87,5.9575,5.86375,5.9225,3.987621,5029600
4/27/2006,5.89125,5.95,5.7625,5.91875,3.985096,8373600
4/28/2006,5.91875,5.99125,5.86,5.9,3.97247,6791200
5/1/2006,5.9125,6.02625,5.9125,5.95,4.006135,8448800
5/2/2006,6.025,6.055,5.96125,6.0025,4.041484,10076800
5/3/2006,6.0025,6.04,5.95875,5.99625,4.037276,9106400
5/4/2006,6.02875,6.02875,5.8125,5.9275,3.990987,8647200
5/5/2006,5.9275,6.06375,5.9275,6.0275,4.058318,7203200
5/8/2006,6,6.03375,5.915,5.93375,3.995194,5166400
5/9/2006,5.91375,5.99625,5.90625,5.945,4.00277,2714400
5/10/2006,5.91375,5.93625,5.78,5.80125,3.905983,6000800
5/11/2006,5.815,5.8325,5.56375,5.61375,3.779738,9512000
5/12/2006,5.61375,5.61375,5.46875,5.49375,3.698943,6625600
5/15/2006,5.40625,5.44625,5.23875,5.43,3.65602,14463200
5/16/2006,5.54125,5.75125,5.53,5.5375,3.728399,15004000
5/17/2006,5.6875,5.6875,5.55,5.575,3.753649,13900800
5/18/2006,5.9075,5.96375,5.66875,5.6725,3.819296,27920800
5/19/2006,5.7,5.75,5.4825,5.62125,3.784789,17420000
5/22/2006,5.5325,5.6,5.30125,5.41625,3.646762,13483200
5/23/2006,5.4625,5.5275,5.405,5.405,3.639187,8955200
5/24/2006,5.4175,5.49875,5.155,5.25625,3.539033,9572000
5/25/2006,5.33625,5.50125,5.3225,5.43375,3.658545,9716000
5/26/2006,5.4525,5.51,5.42625,5.4475,3.667802,2690400
5/30/2006,5.4175,5.41875,5.26625,5.2725,3.549976,4466400
5/31/2006,5.35875,5.43,5.30625,5.3675,3.613938,8531200
6/1/2006,5.36875,5.505,5.3,5.49125,3.697259,6748800
6/2/2006,5.50125,5.55,5.39375,5.42875,3.655179,3640000
6/5/2006,5.40375,5.425,5.11,5.12125,3.448138,9801600
6/6/2006,5.1375,5.21625,5.07625,5.21,3.507894,8560800
6/7/2006,5.24875,5.30125,5.145,5.15625,3.471703,9148000
6/8/2006,5.125,5.1275,4.875,5.11875,3.446455,14679200
6/9/2006,5.13125,5.235,5.13125,5.175,3.484329,7392000
6/12/2006,5.1775,5.1975,4.8675,5.0125,3.374917,12683200
6/13/2006,5,5.07625,4.48375,4.93875,3.325261,34932000
6/14/2006,5.03125,5.1725,4.96625,5.0475,3.398482,11556800
6/15/2006,5.02625,5.165,4.86375,5.15625,3.471703,12840000
6/16/2006,5.07875,5.095,4.90375,4.92875,3.318528,19246400
6/19/2006,4.92875,4.9325,4.73125,4.74,3.191442,9212800
6/20/2006,4.73125,4.74,4.575,4.585,3.08708,10371200
6/21/2006,4.58625,4.81875,4.55,4.8025,3.233524,17034400
6/22/2006,4.6975,4.78,4.51375,4.60125,3.098023,15736800
6/23/2006,4.63125,4.76375,4.5775,4.70875,3.170402,9082400
6/26/2006,4.7175,4.77125,4.53125,4.64125,3.124954,8500000
6/27/2006,4.65,4.6875,4.56125,4.5975,3.095497,7832800
6/28/2006,4.61125,4.6525,4.57625,4.6425,3.125796,8960000
6/29/2006,4.715,4.895,4.6675,4.895,3.295804,10038400
6/30/2006,4.90125,5.25,4.73875,5.25,3.534826,40900800
7/3/2006,5.05875,5.0625,4.95,4.97125,3.347143,9300800
7/5/2006,4.97125,4.97125,4.8,4.855,3.268872,8599200
7/6/2006,4.855,4.96,4.8325,4.90125,3.300012,7608000
7/7/2006,4.88375,4.89125,4.74375,4.76,3.204909,8792000
7/10/2006,4.76875,4.7875,4.595,4.62625,3.114854,9079200
7/11/2006,4.63125,4.67625,4.5625,4.665,3.140945,6838400
7/12/2006,4.65625,4.7,4.51875,4.61375,3.106438,11244000
7/13/2006,4.61375,4.96,4.60875,4.9175,3.310953,27345600
7/14/2006,4.885,4.995,4.77375,4.8675,3.277288,25800000
7/17/2006,4.8625,4.89375,4.705,4.70875,3.170402,8840000
7/18/2006,4.80625,4.95625,4.775,4.93,3.319369,10285600
7/19/2006,4.93,5.16625,4.89125,5.115,3.443929,14404800
7/20/2006,5.11625,5.125,4.76125,4.85875,3.271397,13608800
7/21/2006,4.84375,4.85125,4.68625,4.73375,3.187235,7272800
7/24/2006,4.75,4.905,4.75,4.885,3.289071,6758400
7/25/2006,4.88625,5.03625,4.87,5.03375,3.389225,11869600
7/26/2006,5.035,5.11875,4.9925,5.1075,3.43888,9171200
7/27/2006,5.1375,5.285,5.07125,5.10625,3.438039,11804800
7/28/2006,5.11875,5.315,5.11375,5.2775,3.553342,6951200
7/31/2006,5.2775,5.28,5.1975,5.20125,3.502003,5831200
8/1/2006,5.1875,5.18875,5.01125,5.05875,3.406057,9466400
8/2/2006,5.13125,5.41125,5.12375,5.36375,3.611414,14356000
8/3/2006,5.35,5.56875,5.295,5.55125,3.737657,11303200
8/4/2006,5.635,5.73125,5.45,5.5375,3.728399,12148000
8/7/2006,5.525,5.60875,5.38625,5.5875,3.762066,6837600
8/8/2006,5.63375,5.6625,5.52125,5.54375,3.732607,7664800
8/9/2006,5.59375,5.60125,5.47375,5.47375,3.685477,6882400
8/10/2006,5.44375,5.60625,5.44375,5.57,3.750281,5800000
8/11/2006,5.66125,5.875,5.62,5.80625,3.909348,14607200
8/14/2006,5.85625,5.8725,5.72,5.76375,3.880734,5054400
8/15/2006,5.715,5.88125,5.685,5.78875,3.897567,7867200
8/16/2006,5.8275,5.9125,5.775,5.875,3.955638,15787200
8/17/2006,5.3875,5.865,5.375,5.65125,3.804987,39456800
8/18/2006,5.65125,5.67375,5.50875,5.55375,3.739341,11964000
8/21/2006,5.49625,5.51,5.3675,5.38375,3.62488,12586400
8/22/2006,5.375,5.47875,5.365,5.45125,3.670328,8999200
8/23/2006,5.525,5.54625,5.40625,5.455,3.672851,10399200
8/24/2006,5.47375,5.4775,5.25,5.27875,3.554182,11295200
8/25/2006,5.25,5.27375,5.16,5.2325,3.523043,13466400
8/28/2006,5.23125,5.3475,5.23,5.32125,3.582798,6683200
8/29/2006,5.3275,5.415,5.24125,5.38875,3.628246,6012000
8/30/2006,5.38875,5.4575,5.295,5.45,3.669486,11145600
8/31/2006,5.47875,5.4875,5.4175,5.46,3.676218,3318400
9/1/2006,5.4725,5.4975,5.3675,5.4075,3.640871,6332800
9/5/2006,5.41,5.545,5.395,5.5225,3.7183,6214400
9/6/2006,5.4475,5.53875,5.41125,5.4575,3.674536,11133600
9/7/2006,5.43375,5.51,5.3025,5.46125,3.67706,8399200
9/8/2006,5.56875,5.645,5.5125,5.59375,3.766273,12696000
9/11/2006,5.59625,5.73,5.515,5.7,3.83781,10446400
9/12/2006,5.7,5.9775,5.66875,5.91,3.979203,12341600
9/13/2006,5.91,6,5.7975,5.99375,4.035593,8590400
9/14/2006,5.96875,5.97625,5.795,5.8975,3.970788,11056000
9/15/2006,5.95625,5.975,5.84875,5.95625,4.010344,14955200
9/18/2006,5.94375,6.085,5.92125,6.01875,4.052426,10916800
9/19/2006,6.00625,6.0125,5.8375,5.99625,4.037276,9942400
9/20/2006,5.95,6.12875,5.95,6.04625,4.070942,14860000
9/21/2006,6.21875,6.21875,6.0675,6.10625,4.111339,14238400
9/22/2006,6.10625,6.10625,5.58875,5.89125,3.96658,35704000
9/25/2006,5.9375,6.05,5.795,5.9975,4.038118,13921600
9/26/2006,6.0125,6.0925,5.94125,6.03125,4.060842,9628000
9/27/2006,6.02875,6.08125,5.88375,5.90125,3.973312,12991200
9/28/2006,5.90625,5.98875,5.78125,5.83,3.925339,18363200
9/29/2006,5.84375,5.89,5.77625,5.785,3.895042,5998400
10/2/2006,5.8375,5.845,5.7225,5.76375,3.880734,7277600
10/3/2006,5.75625,5.94125,5.705,5.915,3.98257,9816000
10/4/2006,5.915,6.025,5.885,5.9975,4.038118,5933600
10/5/2006,6.03125,6.09375,5.9475,6.02875,4.059159,5426400
10/6/2006,6.02875,6.03125,5.88,5.95125,4.006978,6384800
10/9/2006,5.9375,6.0175,5.87,6.00625,4.044008,4200000
10/10/2006,6.04,6.04375,5.88875,5.99875,4.03896,13952000
10/11/2006,5.99875,6.20625,5.95375,6.13125,4.128171,14608800
10/12/2006,6.1375,6.3375,6.1125,6.28375,4.23085,12948800
10/13/2006,6.36875,6.58125,6.3625,6.465,4.352885,24780000
10/16/2006,6.50625,6.52375,6.43875,6.47,4.356251,5661600
10/17/2006,6.47,6.4975,6.345,6.39375,4.304914,5338400
10/18/2006,6.44,6.49125,6.325,6.3725,4.290606,5908800
10/19/2006,6.3725,6.45625,6.28625,6.40875,4.315012,5388800
10/20/2006,6.39625,6.46625,6.29,6.40625,4.313328,6804000
10/23/2006,6.375,6.53625,6.3125,6.51125,4.384024,7506400
10/24/2006,6.4675,6.59125,6.29875,6.3625,4.283872,11533600
10/25/2006,6.3375,6.40625,6.17125,6.21,4.181194,7942400
10/26/2006,6.26625,6.4675,6.265,6.445,4.339419,7327200
10/27/2006,6.445,6.515,6.36625,6.455,4.346151,6628800
10/30/2006,6.425,6.44625,6.3075,6.36125,4.283031,10313600
10/31/2006,6.3675,6.40625,6.28125,6.3825,4.297338,9998400
11/1/2006,6.4,6.4325,6.23125,6.26125,4.2157,6600000
11/2/2006,6.2125,6.345,6.12625,6.2875,4.233375,7436800
11/3/2006,6.49875,6.725,6.49875,6.69,4.504376,19126400
11/6/2006,6.71875,6.76125,6.625,6.6575,4.482494,6737600
11/7/2006,6.6575,6.81,6.5475,6.63,4.46398,9868800
11/8/2006,6.6125,6.7325,6.56875,6.65875,4.483338,6965600
11/9/2006,6.69,6.69,6.4875,6.49875,4.375609,11314400
11/10/2006,6.5,6.55375,6.45125,6.53625,4.400859,10802400
11/13/2006,6.55125,6.68125,6.535,6.53625,4.400859,10700000
11/14/2006,6.54,6.6475,6.42375,6.6375,4.469029,12220800
11/15/2006,6.64375,6.73,6.56625,6.59125,4.437889,6547200
11/16/2006,6.61875,6.61875,6.46875,6.53375,4.399174,9756000
11/17/2006,6.52875,6.53,6.405,6.4675,4.354569,13632800
11/20/2006,6.65875,6.65875,6.33625,6.395,4.305755,22174400
11/21/2006,6.3375,6.86625,6.2175,6.625,4.460613,40560000
11/22/2006,6.66125,7.0225,6.66125,6.9175,4.657555,18607200
11/24/2006,6.9175,7.14875,6.91625,7.08125,4.767807,12698400
11/27/2006,7.08125,7.1,6.85125,6.87625,4.62978,13477600
11/28/2006,6.87625,6.97375,6.77,6.8,4.578441,11149600
11/29/2006,6.83125,6.9625,6.82875,6.9,4.645772,9834400
11/30/2006,6.9,7.0275,6.8375,7.00625,4.717309,12468000
12/1/2006,6.9875,7.025,6.8175,6.9475,4.677754,12235200
12/4/2006,6.925,7.09875,6.925,7.03375,4.735824,6208800
12/5/2006,7.04,7.17625,6.99375,7.09375,4.776222,7396000
12/6/2006,7.09375,7.3025,7.08375,7.18375,4.836821,10467200
12/7/2006,7.18375,7.25,7.1125,7.15,4.814096,8781600
12/8/2006,7.165,7.30125,7.1425,7.22375,4.863752,8603200
12/11/2006,7.2225,7.22375,7.10375,7.15375,4.816621,4446400
12/12/2006,7.15,7.205,7.0225,7.05,4.746766,7372800
12/13/2006,7.06625,7.125,6.96625,7.035,4.736666,7944000
12/14/2006,7.0325,7.14375,7.02375,7.12375,4.796422,7160800
12/15/2006,7.12375,7.1925,7.07375,7.075,4.763598,7248000
12/18/2006,7.10625,7.15375,6.9025,6.9325,4.667654,11616800
12/19/2006,6.91375,6.915,6.735,6.88125,4.633146,17598400
12/20/2006,6.8825,7.00125,6.86375,6.895,4.642405,7730400
12/21/2006,6.8875,6.99375,6.8875,6.93625,4.670177,7573600
12/22/2006,6.92875,6.95875,6.88875,6.90625,4.649978,2655200
12/26/2006,6.8625,6.8925,6.8,6.8775,4.630622,3079200
12/27/2006,6.9,7.0125,6.89125,6.96375,4.688694,5771200
12/28/2006,6.96125,7.03,6.9175,6.97375,4.695428,4487200
12/29/2006,6.95,6.9975,6.8775,6.88875,4.638196,5423200
1/3/2007,6.88875,6.8925,6.6675,6.8625,4.620522,15924800
1/4/2007,6.90375,7.0125,6.8525,6.92625,4.663444,19406400
1/5/2007,6.92625,7.0075,6.91375,6.93625,4.670177,10751200
1/8/2007,6.9375,6.96,6.765,6.8125,4.586857,10454400
1/9/2007,6.81875,7.08125,6.815,7.04375,4.742557,12871200
1/10/2007,7.03,7.09,6.98375,7.08,4.766965,6720000
1/11/2007,7.12875,7.26,7.11,7.2525,4.88311,8252000
1/12/2007,7.25375,7.2775,7.1575,7.205,4.851128,5542400
1/16/2007,7.225,7.30125,7.18125,7.21125,4.855336,4962400
1/17/2007,7.19375,7.28,7.18,7.195,4.844395,4578400
1/18/2007,7.1875,7.225,7.09,7.10625,4.784638,5757600
1/19/2007,7.09,7.09,6.94625,7.00375,4.715626,6128000
1/22/2007,6.99,7.00875,6.8125,6.88125,4.633146,12960800
1/23/2007,6.875,6.95125,6.85625,6.865,4.622205,6670400
1/24/2007,6.89625,7.04125,6.89625,6.97,4.692902,6088800
1/25/2007,6.98875,6.99375,6.63125,6.7075,4.51616,14985600
1/26/2007,6.7375,6.74,6.38875,6.53125,4.397492,23704000
1/29/2007,6.53125,6.67125,6.505,6.635,4.467347,9475200
1/30/2007,6.64375,6.6975,6.5625,6.5925,4.43873,9476800
1/31/2007,6.5925,6.70875,6.565,6.67875,4.496801,7724000
2/1/2007,6.71,6.78125,6.6875,6.73,4.53131,13054400
2/2/2007,6.76125,6.83625,6.7075,6.7375,4.536361,8032800
2/5/2007,6.7375,6.755,6.615,6.625,4.460613,4761600
2/6/2007,6.64,6.65,6.53625,6.5925,4.43873,6634400
2/7/2007,6.6075,6.74875,6.575,6.71375,4.520369,7500800
2/8/2007,6.69375,6.715,6.62125,6.65625,4.481654,4455200
2/9/2007,6.6425,6.73125,6.6275,6.69125,4.505219,9247200
2/12/2007,6.7375,6.75,6.6,6.63,4.46398,7309600
2/13/2007,6.65625,6.74,6.63875,6.7025,4.512794,6283200
2/14/2007,6.715,6.77,6.70625,6.74,4.538043,7787200
2/15/2007,6.84375,6.84375,6.71,6.71625,4.522052,5329600
2/16/2007,6.71625,6.75875,6.675,6.7175,4.522894,8016000
2/20/2007,6.7175,6.78875,6.69375,6.73875,4.537202,5933600
2/21/2007,6.7275,7.02125,6.7275,6.915,4.655871,12452800
2/22/2007,6.915,6.91875,6.6025,6.78875,4.570867,12582400
2/23/2007,6.775,6.80375,6.6625,6.72875,4.530468,6705600
2/26/2007,6.7525,6.77125,6.66875,6.6725,4.492597,5396800
2/27/2007,6.545,6.6425,6.47375,6.5175,4.388234,7116000
2/28/2007,6.53125,6.62875,6.3875,6.5475,4.408432,7252000
3/1/2007,6.4125,6.61125,6.3375,6.52125,4.390758,8226400
3/2/2007,6.51125,6.59375,6.3975,6.41125,4.316696,5709600
3/5/2007,6.3625,6.49875,6.2375,6.39125,4.303229,6351200
3/6/2007,6.425,6.52375,6.40625,6.47375,4.358777,4760000
3/7/2007,6.48125,6.57375,6.45,6.475,4.359619,6049600
3/8/2007,6.5425,6.7625,6.515,6.72,4.524576,7842400
3/9/2007,6.72,6.7875,6.70375,6.775,4.561609,6910400
3/12/2007,6.73375,6.87125,6.73125,6.85375,4.614631,4426400
3/13/2007,6.82,6.82,6.72,6.74,4.538043,4496800
3/14/2007,6.73125,6.7325,6.52,6.65875,4.483338,5252800
3/15/2007,6.65875,6.785,6.64625,6.77,4.55824,4846400
3/16/2007,6.78625,6.825,6.625,6.68125,4.498487,5856000
3/19/2007,6.7075,6.805,6.68,6.8025,4.580123,5823200
3/20/2007,6.8025,6.9275,6.79,6.9125,4.654187,6427600
3/21/2007,6.895,6.9325,6.82,6.9075,4.65082,4846000
3/22/2007,6.9375,6.975,6.75,6.83,4.59864,5526000
3/23/2007,6.85,6.92,6.745,6.8325,4.600323,5724400
3/26/2007,6.8825,7.03,6.7875,6.9925,4.70805,7596000
3/27/2007,7.665,7.8575,7.5625,7.79,5.245007,36956800
3/28/2007,7.78,8.245,7.7325,8.15,5.487396,20805600
3/29/2007,8.15,8.15,7.9475,8.105,5.457098,12156000
3/30/2007,8.0875,8.2275,7.9875,8.1425,5.482347,7696800
4/2/2007,8.1625,8.35,8.1425,8.2325,5.542943,7650800
4/3/2007,8.2475,8.3675,8.2275,8.2975,5.586709,6009600
4/4/2007,8.26,8.345,8.205,8.245,5.55136,5212400
4/5/2007,8.225,8.3525,8.2175,8.33,5.608589,4191200
4/9/2007,8.35,8.3625,8.18,8.275,5.571559,4532000
4/10/2007,8.3025,8.5575,8.2125,8.515,5.733151,7423600
4/11/2007,8.6375,8.6875,8.385,8.585,5.780281,9722400
4/12/2007,8.585,8.5975,8.4,8.4775,5.707901,5889600
4/13/2007,8.49,8.535,8.3125,8.4475,5.687703,5085200
4/16/2007,8.4775,8.575,8.295,8.4575,5.694437,6413200
4/17/2007,8.4825,8.625,8.415,8.4875,5.714635,7720400
4/18/2007,8.4825,8.5225,8.3625,8.38,5.642255,4162400
4/19/2007,8.2825,8.3375,8.155,8.2575,5.559776,7272800
4/20/2007,8.4375,8.575,8.3725,8.5125,5.731468,6918400
4/23/2007,8.525,8.9625,8.525,8.7375,5.88296,9291600
4/24/2007,8.75,8.75,8.5025,8.5375,5.748301,7319600
4/25/2007,8.545,8.625,8.405,8.455,5.692753,8018000
4/26/2007,8.48,8.57,8.41,8.5075,5.7281,7824000
4/27/2007,8.51,8.52,8.3675,8.4025,5.657404,9876800
4/30/2007,8.45,8.515,8.275,8.2925,5.58334,6036000
5/1/2007,8.35,8.395,8.09,8.375,5.638888,8882000
5/2/2007,8.3775,8.5075,8.36,8.45,5.689385,7223200
5/3/2007,8.285,8.4625,8.2625,8.3975,5.654039,9219600
5/4/2007,8.425,8.4275,8.2625,8.3125,5.596807,6704800
5/7/2007,8.3375,8.3725,8.2375,8.3275,5.606907,11877200
5/8/2007,8.3125,8.4175,8.1825,8.365,5.632156,7112000
5/9/2007,8.335,8.4125,8.27,8.375,5.638888,5039200
5/10/2007,8.3775,8.4675,8.17,8.23,5.54126,5690400
5/11/2007,8.2725,8.2975,8.0775,8.16,5.494129,8081200
5/14/2007,8.2225,8.32,8.1625,8.245,5.55136,7761600
5/15/2007,8.245,8.8225,8.245,8.5675,5.768499,15605600
5/16/2007,8.595,8.8425,8.56,8.8125,5.933457,10438400
5/17/2007,8.805,9.25,8.805,8.9,5.992371,13776000
5/18/2007,8.9175,8.95,8.705,8.8975,5.990688,11480000
5/21/2007,8.95,9.4675,8.95,9.275,6.244859,19506800
5/22/2007,9.3375,9.425,9.05,9.42,6.342486,13271200
5/23/2007,9.195,9.3375,8.905,8.9625,6.034452,22241200
5/24/2007,8.9675,9.0625,8.6975,8.8025,5.926724,12748800
5/25/2007,8.8075,8.97,8.765,8.9475,6.024353,6572400
5/29/2007,9.055,9.065,8.895,9.005,6.063067,8673200
5/30/2007,8.925,9.135,8.8625,9.105,6.130395,6937600
5/31/2007,9.1675,9.345,9.1525,9.245,6.224661,17145600
6/1/2007,9.285,9.45,9.285,9.42,6.342486,8202000
6/4/2007,9.515,9.5975,9.375,9.565,6.440114,8198800
6/5/2007,9.565,9.585,9.4375,9.535,6.419918,7040800
6/6/2007,9.4625,9.4975,9.275,9.35,6.295357,5462800
6/7/2007,9.4725,9.4725,9.055,9.105,6.130395,6544000
6/8/2007,9.07,9.335,9.055,9.3175,6.273473,5400000
6/11/2007,9.275,9.3125,9.14,9.2275,6.212876,3978800
6/12/2007,9.1875,9.2175,9.0525,9.09,6.120299,5590400
6/13/2007,9.16,9.3375,9.14,9.255,6.231393,5360800
6/14/2007,9.235,9.4125,9.2275,9.315,6.271791,7034800
6/15/2007,9.49,9.9675,9.465,9.8025,6.600025,13245600
6/18/2007,10.125,10.2925,9.9675,10.045,6.7633,14488000
6/19/2007,10.0425,10.145,9.905,10.0125,6.741418,9126400
6/20/2007,10.0575,10.1225,9.9025,9.9025,6.667353,6679200
6/21/2007,9.86,10.0375,9.7275,10.0125,6.741418,8609600
6/22/2007,10.0075,10.1,9.8375,10.015,6.743101,7596400
6/25/2007,10.015,10.13,9.9425,9.995,6.729634,8621600
6/26/2007,10.0125,10.035,9.8375,9.8775,6.650522,10896800
6/27/2007,9.825,10.1025,9.8125,10.095,6.796964,8023600
6/28/2007,10.0875,10.125,9.8175,9.98,6.719535,9085600
6/29/2007,9.98,10.0975,9.7275,9.775,6.581509,7270000
7/2/2007,9.79,10.05,9.7775,10.05,6.766665,5043600
7/3/2007,10.06,10.2225,10.02,10.1125,6.808748,3930800
7/5/2007,10.1125,10.3875,9.9775,10.3775,6.987173,10054000
7/6/2007,10.375,10.4475,10.2775,10.3875,6.993904,6941600
7/9/2007,10.46,10.82,10.4075,10.8125,7.280057,14075200
7/10/2007,11,11,10.525,10.5325,7.091533,8712800
7/11/2007,10.5275,10.6225,10.395,10.4375,7.02757,7340800
7/12/2007,10.5525,10.645,10.3775,10.605,7.140347,8340800
7/13/2007,10.6125,10.68,10.465,10.5,7.069652,6658000
7/16/2007,10.45,10.6075,10.41,10.5175,7.081436,4695200
7/17/2007,10.515,10.595,10.395,10.4025,7.004005,2922400
7/18/2007,10.3275,10.5675,10.165,10.525,7.086484,9935600
7/19/2007,10.6075,10.6625,10.3925,10.4175,7.014104,5072000
7/20/2007,10.4,10.5525,10.255,10.4825,7.057868,4552800
7/23/2007,10.55,10.5925,10.2675,10.2725,6.916476,4889200
7/24/2007,10.3125,10.7625,10.2575,10.4025,7.004005,7830000
7/25/2007,10.475,10.5925,10.3225,10.5025,7.071334,6957200
7/26/2007,10.375,10.64,10.07,10.265,6.911426,8762400
7/27/2007,10.2,10.4925,10.07,10.1,6.800333,7153600
7/30/2007,10.11,10.2725,9.9375,10.18,6.854196,8771600
7/31/2007,10.445,10.55,10.05,10.0875,6.791917,7746800
8/1/2007,10.0575,10.215,9.8875,10.025,6.749835,11194800
8/2/2007,10.06,10.3875,10.05,10.3775,6.987173,7012000
8/3/2007,9.9025,10.1525,9.3875,9.8875,6.657255,25260400
8/6/2007,10,10.2875,9.7875,10.15,6.833997,10832000
8/7/2007,10.15,10.865,10.1,10.69,7.197579,12259600
8/8/2007,10.7375,11.19,10.625,11.01,7.413037,8939200
8/9/2007,10.7725,10.7725,10.0875,10.2375,6.89291,13578000
8/10/2007,9.875,10.21,9.7975,9.97,6.712802,11581200
8/13/2007,10.21,10.45,10,10.1725,6.849146,6788400
8/14/2007,10.24,10.3025,9.9375,10.0175,6.744783,7792000
8/15/2007,9.9725,10.1875,9.8175,9.885,6.655571,8548800
8/16/2007,9.685,9.78,9.35,9.745,6.561309,13521200
8/17/2007,10.0175,10.16,9.6875,9.975,6.716168,9318000
8/20/2007,10.1875,10.495,10.07,10.42,7.015788,7671200
